505.00000,210.00000,685.00000,0,0,0,0.5
565.29439,214.00000,681.06657,0,0,0,0.06
622.95363,218.00000,669.43818,0,0,0,0.06
675.45772,222.00000,650.62306,0,0,0,0.06
720.51200,226.00000,625.44351,0,0,0,0.06
756.14737,230.00000,595.00000,0,0,0,0.06
780.80639,234.00000,560.62306,0,0,0,0.06
793.41135,238.00000,523.81512,0,0,0,0.06
793.41135,242.00000,486.18488,0,0,0,0.06
780.80639,246.00000,449.37694,0,0,0,0.06
756.14737,250.00000,415.00000,0,0,0,0.06
720.51200,254.00000,384.55649,0,0,0,0.06
675.45772,258.00000,359.37694,0,0,0,0.06
622.95363,262.00000,340.56182,0,0,0,0.06
565.29439,266.00000,328.93343,0,0,0,0.06
505.00000,270.00000,325.00000,0,0,0,0.06
444.70561,274.00000,328.93343,0,0,0,0.06
387.04637,278.00000,340.56182,0,0,0,0.06
334.54228,282.00000,359.37694,0,0,0,0.06
289.48800,286.00000,384.55649,0,0,0,0.06
253.85263,290.00000,415.00000,0,0,0,0.06
229.19361,294.00000,449.37694,0,0,0,0.06
216.58865,298.00000,486.18488,0,0,0,0.06
216.58865,302.00000,523.81512,0,0,0,0.06
229.19361,306.00000,560.62306,0,0,0,0.06
253.85263,310.00000,595.00000,0,0,0,0.06
289.48800,314.00000,625.44351,0,0,0,0.06
334.54228,318.00000,650.62306,0,0,0,0.06
387.04637,322.00000,669.43818,0,0,0,0.06
444.70561,326.00000,681.06657,0,0,0,0.06
505.00000,330.00000,685.00000,0,0,0,0.06
565.29439,334.00000,681.06657,0,0,0,0.06
622.95363,338.00000,669.43818,0,0,0,0.06
675.45772,342.00000,650.62306,0,0,0,0.06
720.51200,346.00000,625.44351,0,0,0,0.06
756.14737,350.00000,595.00000,0,0,0,0.06
780.80639,354.00000,560.62306,0,0,0,0.06
793.41135,358.00000,523.81512,0,0,0,0.06
793.41135,362.00000,486.18488,0,0,0,0.06
780.80639,366.00000,449.37694,0,0,0,0.06
756.14737,370.00000,415.00000,0,0,0,0.06
720.51200,374.00000,384.55649,0,0,0,0.06
675.45772,378.00000,359.37694,0,0,0,0.06
622.95363,382.00000,340.56182,0,0,0,0.06
565.29439,386.00000,328.93343,0,0,0,0.06
505.00000,390.00000,325.00000,0,0,0,0.06
444.70561,394.00000,328.93343,0,0,0,0.06
387.04637,398.00000,340.56182,0,0,0,0.06
334.54228,402.00000,359.37694,0,0,0,0.06
289.48800,406.00000,384.55649,0,0,0,0.06
253.85263,410.00000,415.00000,0,0,0,0.06
229.19361,414.00000,449.37694,0,0,0,0.06
216.58865,418.00000,486.18488,0,0,0,0.06
216.58865,422.00000,523.81512,0,0,0,0.06
229.19361,426.00000,560.62306,0,0,0,0.06
253.85263,430.00000,595.00000,0,0,0,0.06
289.48800,434.00000,625.44351,0,0,0,0.06
334.54228,438.00000,650.62306,0,0,0,0.06
387.04637,442.00000,669.43818,0,0,0,0.06
444.70561,446.00000,681.06657,0,0,0,0.06
505.00000,450.00000,685.00000,0,0,0,0.06
565.29439,454.00000,681.06657,0,0,0,0.06
622.95363,458.00000,669.43818,0,0,0,0.06
675.45772,462.00000,650.62306,0,0,0,0.06
720.51200,466.00000,625.44351,0,0,0,0.06
756.14737,470.00000,595.00000,0,0,0,0.06
780.80639,474.00000,560.62306,0,0,0,0.06
793.41135,478.00000,523.81512,0,0,0,0.06
793.41135,482.00000,486.18488,0,0,0,0.06
780.80639,486.00000,449.37694,0,0,0,0.06
756.14737,490.00000,415.00000,0,0,0,0.06
720.51200,494.00000,384.55649,0,0,0,0.06
675.45772,498.00000,359.37694,0,0,0,0.06
622.95363,502.00000,340.56182,0,0,0,0.06
565.29439,506.00000,328.93343,0,0,0,0.06
505.00000,510.00000,325.00000,0,0,0,0.06
444.70561,514.00000,328.93343,0,0,0,0.06
387.04637,518.00000,340.56182,0,0,0,0.06
334.54228,522.00000,359.37694,0,0,0,0.06
289.48800,526.00000,384.55649,0,0,0,0.06
253.85263,530.00000,415.00000,0,0,0,0.06
229.19361,534.00000,449.37694,0,0,0,0.06
216.58865,538.00000,486.18488,0,0,0,0.06
216.58865,542.00000,523.81512,0,0,0,0.06
229.19361,546.00000,560.62306,0,0,0,0.06
253.85263,550.00000,595.00000,0,0,0,0.06
289.48800,554.00000,625.44351,0,0,0,0.06
334.54228,558.00000,650.62306,0,0,0,0.06
387.04637,562.00000,669.43818,0,0,0,0.06
444.70561,566.00000,681.06657,0,0,0,0.06
505.00000,570.00000,685.00000,0,0,0,0.06
565.29439,574.00000,681.06657,0,0,0,0.06
622.95363,578.00000,669.43818,0,0,0,0.06
675.45772,582.00000,650.62306,0,0,0,0.06
720.51200,586.00000,625.44351,0,0,0,0.06
756.14737,590.00000,595.00000,0,0,0,0.06
780.80639,594.00000,560.62306,0,0,0,0.06
793.41135,598.00000,523.81512,0,0,0,0.06
793.41135,602.00000,486.18488,0,0,0,0.06
780.80639,606.00000,449.37694,0,0,0,0.06
756.14737,610.00000,415.00000,0,0,0,0.06
720.51200,614.00000,384.55649,0,0,0,0.06
675.45772,618.00000,359.37694,0,0,0,0.06
622.95363,622.00000,340.56182,0,0,0,0.06
565.29439,626.00000,328.93343,0,0,0,0.06
505.00000,630.00000,325.00000,0,0,0,0.06
444.70561,634.00000,328.93343,0,0,0,0.06
387.04637,638.00000,340.56182,0,0,0,0.06
334.54228,642.00000,359.37694,0,0,0,0.06
289.48800,646.00000,384.55649,0,0,0,0.06
253.85263,650.00000,415.00000,0,0,0,0.06
229.19361,654.00000,449.37694,0,0,0,0.06
216.58865,658.00000,486.18488,0,0,0,0.06
216.58865,662.00000,523.81512,0,0,0,0.06
229.19361,666.00000,560.62306,0,0,0,0.06
253.85263,670.00000,595.00000,0,0,0,0.06
289.48800,674.00000,625.44351,0,0,0,0.06
334.54228,678.00000,650.62306,0,0,0,0.06
387.04637,682.00000,669.43818,0,0,0,0.06
444.70561,686.00000,681.06657,0,0,0,0.06
505.00000,690.00000,685.00000,0,0,0,0.06
565.29439,694.00000,681.06657,0,0,0,0.06
622.95363,698.00000,669.43818,0,0,0,0.06
675.45772,702.00000,650.62306,0,0,0,0.06
720.51200,706.00000,625.44351,0,0,0,0.06
756.14737,710.00000,595.00000,0,0,0,0.06
780.80639,714.00000,560.62306,0,0,0,0.06
793.41135,718.00000,523.81512,0,0,0,0.06
793.41135,722.00000,486.18488,0,0,0,0.06
780.80639,726.00000,449.37694,0,0,0,0.06
756.14737,730.00000,415.00000,0,0,0,0.06
720.51200,734.00000,384.55649,0,0,0,0.06
675.45772,738.00000,359.37694,0,0,0,0.06
622.95363,742.00000,340.56182,0,0,0,0.06
565.29439,746.00000,328.93343,0,0,0,0.06
505.00000,750.00000,325.00000,0,0,0,0.06
444.70561,754.00000,328.93343,0,0,0,0.06
387.04637,758.00000,340.56182,0,0,0,0.06
334.54228,762.00000,359.37694,0,0,0,0.06
289.48800,766.00000,384.55649,0,0,0,0.06
253.85263,770.00000,415.00000,0,0,0,0.06
229.19361,774.00000,449.37694,0,0,0,0.06
216.58865,778.00000,486.18488,0,0,0,0.06
216.58865,782.00000,523.81512,0,0,0,0.06
229.19361,786.00000,560.62306,0,0,0,0.06
253.85263,790.00000,595.00000,0,0,0,0.06
289.48800,794.00000,625.44351,0,0,0,0.06
334.54228,798.00000,650.62306,0,0,0,0.06
387.04637,802.00000,669.43818,0,0,0,0.06
444.70561,806.00000,681.06657,0,0,0,0.06
505.00000,810.00000,215.00000,0,0,0,0.5
565.29439,803.44428,218.86667,0,0,0,0.06
622.95363,784.06364,222.73333,0,0,0,0.06
675.45772,752.70510,226.60000,0,0,0,0.06
720.51200,710.73918,230.46667,0,0,0,0.06
756.14737,660.00000,234.33333,0,0,0,0.06
780.80639,602.70510,238.20000,0,0,0,0.06
793.41135,541.35854,242.06667,0,0,0,0.06
793.41135,478.64146,245.93333,0,0,0,0.06
780.80639,417.29490,249.80000,0,0,0,0.06
756.14737,360.00000,253.66667,0,0,0,0.06
720.51200,309.26082,257.53333,0,0,0,0.06
675.45772,267.29490,261.40000,0,0,0,0.06
